Subscribers,trf,age,gndr,tenure,age_dev,dev_man,device_os_name,is_dualsim,is_featurephone,is_smartphone,simcard_type,region,call_frq_l1m,call_frq_l3m,call_frq_l6m,call_dur_l1m,call_dur_l3m,call_dur_l6m,call_dur_avg_l1m,call_dur_avg_l3m,call_dur_avg_l6m,call_onnet_frq_l1m,call_onnet_frq_l3m,call_onnet_frq_l6m,call_onnet_dur_l1m,call_onnet_dur_l3m,call_onnet_dur_l6m,call_onnet_dur_avg_l1m,call_onnet_dur_avg_l3m,call_onnet_dur_avg_l6m,call_offnet_frq_l1m,call_offnet_frq_l3m,call_offnet_frq_l6m,call_offnet_dur_l1m,call_offnet_dur_l3m,call_offnet_dur_l6m,call_offnet_dur_avg_l1m,call_offnet_dur_avg_l3m,call_offnet_dur_avg_l6m,sms_frq_l1m,sms_frq_l3m,sms_frq_l6m,data_usg_l1m,data_usg_l3m,data_usg_l6m,data_usg_avg_l3m,total_mon_val_l1m,total_mon_val_l3m,total_mon_val_l6m,refill_total_l1m,refill_total_l3m,refill_total_l6m,refill_frq_l1m,refill_frq_l3m,refill_frq_l6m,roam_mon_val_l1m,roam_mon_val_l3m,roam_mon_val_l6m,callout_total_dur,callout_total_dur_l3m,quota_daily_pack,quota_monthly_pack,quota_serbest_pack,quota_gencol_pack,data_usg_daily_pack,data_usg_serbest_pack_main,data_usg_gencol_pack,data_usg_monthly_pack,data_usg_night_hours,data_usg_unlmt_pack,data_usg_weekly_pack,data_usg_night_hours_l3m,data_usg_unlmt_pack_l3m,dpi_facebook,dpi_facebook_messaging,dpi_facebook_voip,dpi_facebook_video,dpi_instagram,dpi_linkedin,dpi_tik_tok,dpi_twitter,dpi_whatsaap,dpi_whatsaap_messaging,dpi_whatsaap_voip,dpi_youtube,dpi_microsoft_teams_l1m,dpi_telegram_l1m,dpi_telegram_voip_l1m,data_pack_rev_l1m,data_pyg_rev_l1m,data_usg_rev_l1m,data_usg_rev_l3m,data_complete_rev_l6m,call_out_offnet_rev_l1m,call_out_onnet_rev_l1m,call_out_offnet_rev_l3m,call_out_onnet_rev_l3m,call_out_offnet_rev_l6m,call_out_onnet_rev_l6m,sms_onnnet_arpu_l3m,sms_offnet_arpu_l3m,sms_onnnet_arpu_l6m,sms_offnet_arpu_l6m,susp_day_count_6m,silentdaycount
sub2844,Serbest10,34,F,6443,871,Samsung,Android OS,1,0,1,4G,BAKI,198.95,425.5,647.45001,12745.45,23813.051,35007.148,73.668999,64.353996,62.1805,119.6,249.55,334.64999,8224.7998,15253.6,20131.9,79.085495,70.288002,69.183998,12.65,29.9,48.299999,455.39999,1105.15,1994.1,41.400002,42.503998,47.483501,216.2,457.70001,688.84998,0.068999998,0.068999998,0.080499999,0.023,11.615001,46.114998,63.687,11.5,46,63.25,1.15,5.75,9.1999998,0,0,0,8680.2002,16358.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000399208,0,0,0,0,11.5,17.25,0,0,0,0,0,0.207,0.115,0,0.17250001,0.057500001,0,1.15
sub2845,Azercellim,56,M,375,374,Samsung,Android OS,1,0,1,4G,ABSHERON,152.95,569.25,886.65002,14633.75,60258.852,86453.547,110.032,121.739,112.13651,43.700001,140.3,217.35001,2461,8894.0996,13757.45,64.767998,72.898499,72.794998,33.349998,110.4,184,2409.25,9508.2002,15588.25,83.075996,99.0495,97.428001,47.150002,175.95,338.10001,11675.594,40599.301,81699.969,13533.1,23.275999,77.901001,161.85101,23,78.199997,161,6.9000001,23,41.400002,0,0,0,4870.25,18402.301,0,11776,0,0,0,0,0,11674.8,3248.75,0,0,11639.15,0,29.9,0,0,0,0,1.15,3422.3999,5.75,0,0,621,220.8,3.725594,0,0,17.25,0,17.25,51.75,120.75,3.45,2.576,12.627,8.9239998,21.044998,13.892,0,0,0.057500001,0,0,0
sub2846,G6,55,M,4294,1473,Apple,iOS,0,0,1,3G,ABSHERON,806.15002,2171.2,4418.2998,57134.301,162271.91,346028.09,81.500504,85.950996,90.068001,286.35001,846.40002,1752.6,24010.85,73267.648,162990.66,96.427498,99.543999,106.95,177.10001,511.75,980.95001,13199.7,39930.301,75997.75,85.709496,89.734497,89.0905,47.150002,105.8,207,1923.1566,6086.3291,20239.609,2028.7764,23.252998,67.528,135.5965,31.049999,73.599998,143.75,2.3,6.9000001,13.8,0,0,0,37343.949,113331.35,0,0,0,3532.8,0,0,1910.15,0,58.650002,11.5,0,172.5,12.65,339.25,2.3,0,227.7,5.75,0,92,0,0,0,2.3,243.8,0.024153184,29.131622,0,0,0,0.57499999,1.15,1.15,0.068999998,0.068999998,0.068999998,0.068999998,0.85100001,0.736,0,0,0,0.115,0,0
sub2847,G6,47,F,336,189,Samsung,Android OS,1,0,1,4G,AGDASH,1.15,23,67.849998,24.15,1505.35,3880.1001,24.15,75.267494,65.768501,0,2.3,13.8,0,73.599998,535.90002,0,36.799999,44.654503,0,0,4.5999999,0,0,305.89999,0,0,76.474998,52.900002,133.39999,522.09998,230,1343.959,18395.607,447.98636,0.023,0.092,37.789001,0,0,35.650002,0,0,13.8,0,0,0,0,73.599998,0,0,0,0,0,0,0,0,0,0,0,3.45,0,1.15,0,0,0,0,0,1.15,0,0,0,0,1.15,0.027447749,0.008321953,0,0,0,0,0,6.7850003,0,0,0,0.068999998,0.414,0.713,0,0,0.057500001,0,5.75,21.85
sub2848,Azercellim,34,F,456,499,Xiaomi,Android OS,1,0,1,4G,ABSHERON,18.4,42.549999,126.5,693.45001,1720.4,6408.9502,43.343498,46.494499,58.258999,1.15,1.15,9.1999998,24.15,24.15,255.3,24.15,24.15,31.9125,0,0,10.35,0,0,304.75,0,0,33.855999,8.0500002,27.6,69,0,0,0,0,0.046,0.046,1.035,3.45,3.45,4.5999999,1.15,1.15,2.3,0,0,0,24.15,24.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046,0,0.046,0.62100005,0.414,0,0,0,0,149.5,21.85
sub2849,Azercellim,41,M,4553,1021,Hmd Global Oy,Proprietary,0,1,0,4G,GENCE,42.549999,258.75,391,5807.5,28249.75,46397.898,156.9635,125.557,136.459,1.15,31.049999,41.400002,33.349998,2381.6499,2986.55,33.349998,88.204994,82.960999,5.75,70.150002,75.900002,113.85,2588.6499,2789.8999,22.769999,42.435001,42.273998,20.700001,75.900002,112.7,0,249.09001,249.09001,83.029999,0.391,7.6129999,8.6020002,3.45,9.1999998,11.5,1.15,3.45,4.5999999,0,0,0,147.2,4970.2998,0,0,0,0,0,0,0,0,0,0,0,0,248.39999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57499999,0.57499999,0.34500003,0.046,4.6919999,2.346,5.0370002,2.9899998,0,0,0,0,200.10001,9.1999998
sub2850,G6,49,M,472,110,Samsung,Android OS,1,0,1,4G,IMISHLI,125.35,388.70001,744.04999,17116.6,34723.102,59425.102,157.0325,102.7295,91.850502,11.5,36.799999,42.549999,437,1446.7,1536.4,43.700001,45.206501,41.526501,0,0,0,0,0,0,0,0,0,40.25,131.10001,242.64999,354.01599,6230.8613,18974.104,2076.9536,2.0469999,15.088,44.838501,0,17.25,44.849998,0,5.75,14.95,0,0,0,437,1446.7,0,0,0,0,0,0,0,0,0,353.04999,0,1014.3,1183.35,0,0,0,0,0,0,0,0,0,0,0,177.10001,0.009716988,0,0,0,0,1.15,2.875,2.875,0,0.78200001,0,2.852,0,3.128,0,0,0,0,13.8,0
sub2851,Azercellim,37,F,938,938,Samsung,Android OS,1,0,1,4G,ABSHERON,17.25,205.85001,263.35001,1846.9,21258.9,27268.801,123.1305,118.7605,119.0825,0,9.1999998,9.1999998,0,1486.95,1486.95,0,185.87451,185.87451,0,0,0,0,0,0,0,0,0,6.9000001,200.10001,273.70001,0,8342.6406,8342.6406,2780.8804,0,17.986,19.09,0,14.95,20.700001,0,2.3,5.75,0,0,0,0,1486.95,0,0,0,0,0,0,0,0,0,0,0,1384.6,2385.1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8,15.9735,0,0,0,1.104,0,1.104,0.63249999,0,0.63249999,0,120.75,20.700001
sub2852,Azercellim,20,M,349,325,Apple,iOS,0,0,1,4G,QUSAR,41.400002,372.60001,660.09998,2487.45,20513.699,34816.25,69.092003,63.319,60.651001,17.25,194.35001,308.20001,1216.7,9255.2002,14877.55,81.109497,54.763,55.510502,2.3,34.5,37.950001,75.900002,1309.85,1522.6,37.950001,43.665501,46.138,23,359.95001,489.89999,542.30548,17002.934,38238.406,5667.6445,5.6350002,85.985497,130.847,4.7265,85.433502,130.28351,2.3,46,63.25,0,0,0,1292.6,10844.5,0,0,0,0,0,0,0,0,83.949997,541.65002,0,6017.9502,17001.6,155.25,2.3,100.05,0,163.3,0,0,0,0,0,8.0500002,0,0,0.89304709,0,0,0,0,1.955,109.7215,0.138,1.15,2.691,10.35,3.036,16.652,0,0,0,0,33.349998,31.049999
sub2853,G6,21,M,1156,10,Samsung,Android OS,1,0,1,4G,BAKI,37.950001,180.55,601.45001,1564,13729.85,64127.449,47.391499,87.445999,122.61301,1.15,81.650002,265.64999,39.099998,9067.75,43433.199,39.099998,127.71899,188.02499,13.8,35.650002,116.15,417.45001,1446.7,5493.5498,34.787498,46.667004,54.395,67.849998,203.55,572.70001,1404.587,4549.9404,20016.912,1516.6469,8.0959997,15.617,60.306,8.0500002,16.1,59.685001,2.3,9.1999998,26.450001,0,0,0,456.54999,11178,0,0,0,3532.8,0,0,1404.15,0,71.300003,0,0,178.25,1223.6,276,0,0,0,124.2,0,0,0,0,0,1.15,9.1999998,0.78561628,0,0,0,0,0,2.53,5.29,1.196,0,2.967,1.3800001,9.3839998,4.3239999,0,0,0,0,46,4.5999999
sub2854,Azercellim,57,M,6423,816,Hmd Global Oy,Proprietary,1,1,0,,SHEKI,340.39999,872.84998,1856.1,25421.9,66631,143961.59,85.882004,87.790993,89.194,144.89999,411.70001,867.09998,10536.3,30937.301,65827.148,83.616501,86.422501,87.307999,29.9,54.049999,71.300003,2027.45,3640.8999,4437.8501,77.981499,77.464005,71.576004,51.75,126.5,234.60001,0,0,0,0,13.087,34.453999,69.298996,11.5,34.5,69,2.3,6.9000001,13.8,0,0,0,12563.75,34578.199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.967,10.12,5.244,29.209999,6.6930003,62.605999,0,0,0,0,0,0
sub2855,G6,34,U,4625,879,Samsung,Android OS,1,0,1,4G,BERDE,552,1545.6,2753.1001,59130.699,242249.8,577383.94,123.188,180.25101,241.17799,279.45001,769.34998,1417.95,19715.6,149908.25,380292.34,81.132507,224.0775,308.43002,0,0,1.15,0,0,36.799999,0,0,36.799999,135.7,426.64999,834.90002,8195.5557,18968.008,35005.965,6322.6689,20.447001,58.109497,100.1765,19.549999,56.349998,102.35,16.1,39.099998,71.300003,0,0,0,20096.25,150288.91,0,0,0,0,0,0,0,0,707.25,7211.6499,0,1722.7,14219.75,1864.15,8.0500002,0,1214.4,256.45001,0,0,0,0,5.75,437,2785.3,0.068231679,1.0405282,0,0,0,7.4749999,13.225,24.15,0,12.2705,0,20.033001,0.034499999,22.988501,0,0,0,0,10.35,0
sub2856,Serbest10,45,M,573,122,Samsung,Android OS,1,0,1,4G,BAKI,55.200001,318.54999,1079.85,5390.0498,36980.551,123406.5,112.2975,133.50349,131.422,0,131.10001,386.39999,0,14308.3,39540.449,0,125.511,117.6795,0,62.099998,131.10001,0,4284.8999,9788.7998,0,79.349998,85.870499,46,152.95,497.95001,3.7720001,2374.405,4809.1738,791.46832,0,11.7415,48.023998,0,12.65,42.549999,0,2.3,11.5,0,0,0,0,18593.199,0,0,0,0,0,0,0,0,1.15,0,0,357.64999,1.15,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,3.8295,0,0,0,0,4.6919999,8.8549995,0,0,0,0,40.25,0
sub2857,Azercellim,57,F,1482,1482,Nokia,Proprietary,0,1,0,4G,SHEKI,77.050003,250.7,615.25,13481.45,43497.602,110561,201.2155,199.52499,206.655,33.349998,88.550003,253,4692,10022.25,27424.051,161.7935,130.157,124.66,23,58.650002,106.95,5839.7002,12842.05,21935.1,291.98499,251.804,235.86501,79.349998,211.60001,469.20001,0,0,0,0,10.327,23.230001,48.737,10.35,24.15,49.450001,3.45,8.0500002,19.549999,0,0,0,10531.7,22864.301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5549998,3.7720001,14.628,8.6020002,25.047001,23.690001,0,0,0,0,6.9000001,3.45
sub2858,Azercellim,21,M,527,526,Xiaomi,Android OS,1,0,1,4G,ABSHERON,19.549999,147.2,288.64999,1461.65,6323.8501,11373.5,85.973999,49.403999,45.310001,0,0,1.15,0,0,31.049999,0,0,31.049999,0,0,0,0,0,0,0,0,0,12.65,42.549999,112.7,0.046,0.046,300.55252,0.015333334,0,0,0.391,0,0,1.15,0,0,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046,0,0,0,0,51.75,16.1
sub2859,Azercellim,40,M,1083,816,Samsung,Android OS,1,0,1,4G,ABSHERON,10.35,58.650002,88.550003,494.5,8566.3496,12797.2,54.946999,167.96899,166.198,0,27.6,40.25,0,7184.0498,8291.5,0,299.3335,236.89999,1.15,11.5,21.85,43.700001,480.70001,1095.95,43.700001,48.07,57.683998,41.400002,126.5,215.05,0,0,0,0,0.068999998,6.4514999,8.9470005,1.15,8.0500002,11.5,1.15,4.5999999,8.0500002,0,0,0,43.700001,7664.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068999998,0,0.89699996,5.382,1.9319999,6.4400001,0,0,0,0,151.8,13.8
sub2860,Azercellim,50,U,6353,152,Xiaomi,Android OS,1,0,1,4G,ABSHERON,102.35,579.59998,1486.95,7764.7998,40505.301,116614.6,87.250504,80.362,90.194504,12.65,149.5,515.20001,476.10001,8468.5996,37462.398,43.285999,65.147499,83.616501,1.15,141.45,315.10001,26.450001,9849.75,26637.449,26.450001,80.074493,97.221001,42.549999,189.75,414,0,2355.5911,4711.1245,785.19702,0.86250001,39.1805,108.29549,1.15,33.349998,105.8,1.15,10.35,37.950001,0,0,0,502.54999,18318.35,0,0,0,0,0,0,0,0,0,0,0,297.85001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,28.819,0.068999998,0.59799999,14.904,8.6020002,37.467003,35.189999,0,0,0.057500001,0.057500001,0,0
sub2861,Serbest25,30,M,6467,54,Xiaomi,Android OS,1,0,1,4G,AGSU,748.65002,2073.45,4448.2002,45843.602,124286.25,272300.44,70.426003,68.931,70.403,290.95001,807.29999,1943.5,17427.1,49642.051,122107,68.885002,70.713501,72.254501,87.400002,197.8,385.25,3990.5,11038.85,21728.1,52.508999,64.181503,64.860001,203.55,575,989,3432.543,6400.9111,7145.5249,2133.6372,41.779503,92.552002,188.2435,37.812,84.720497,167.81949,6.9000001,17.25,27.6,0,0,0,21417.6,60948.852,0,0,11776,0,0,1289.15,0,0,0,217.35001,0,580.75,1144.25,142.60001,0,0,0,635.95001,0,0,0,0,2.3,0,1800.9,0,0,0,0,0,0.57499999,3.45,5.1750002,4.6230001,15.065001,12.4085,43.515999,24.564001,106.68549,0.23,0.17250001,0.34500003,0.17250001,0,0
sub2862,G6,53,M,4398,651,Xiaomi,Android OS,1,0,1,4G,BAKI,41.400002,132.25,258.75,2743.8999,11644.9,20006.551,76.222,101.2575,88.917999,0,0,0,0,0,0,0,0,0,0,0,1.15,0,0,32.200001,0,0,32.200001,16.1,70.150002,177.10001,0,0,0,0,0,0,0.3335,0,0,1.15,0,0,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092,0,0,0,0,0,75.900002,10.35
sub2863,Azercellim,67,M,6468,515,Xiaomi,Android OS,1,0,1,3G,ABSHERON,32.200001,226.55,588.79999,2540.3501,14053,41140.102,90.723495,71.334496,80.350502,0,52.900002,196.64999,0,2158.55,12825.95,0,46.919998,75.002998,0,13.8,63.25,0,1132.75,4812.75,0,94.391998,87.503494,6.9000001,39.099998,78.199997,0,0,0,0,0,6.6700001,30.452,0,9.1999998,14.95,0,2.3,3.45,0,0,0,0,3646.6499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.518,2.7600002,6.9000001,13.248,0,0,0,0,28.75,14.95
sub2864,Azercellim,49,M,1329,554,Hedy,Proprietary,0,1,0,4G,ABSHERON,219.64999,634.79999,1097.1,20191.699,51625.801,85439.25,105.7195,93.529503,89.561996,89.699997,194.35001,322,10300.55,19459.15,28378.551,132.0545,115.138,101.34949,72.449997,295.54999,503.70001,6141,23442.75,42211.898,97.473999,91.218002,96.370003,83.949997,230,448.5,0.023,0.057500001,0.092,0.019166667,24.460501,66.205498,113.37849,21.85,56.349998,103.5,13.8,25.299999,43.700001,0,0,0,16441.551,42901.898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2185,0.2185,0.62100005,0.94300002,8.625,8.8779993,32.568001,17.341999,57.546001,25.806,0,0.057500001,0,0.057500001,0,1.15
sub2865,G6,35,M,507,252,Samsung,Android OS,1,0,1,4G,QUBA,28.75,54.049999,138,1275.35,9733.5996,19103.801,51.014,207.1035,159.19449,2.3,12.65,26.450001,163.3,7427.8501,14093.25,81.650002,675.25702,612.75452,0,3.45,23,0,146.05,1031.55,0,48.679501,51.577499,142.60001,372.60001,738.29999,14708.224,31286.842,51314.195,10428.948,6.4745002,15.9505,30.084,6.9000001,12.65,25.299999,6.9000001,12.65,20.700001,0,0,0,163.3,8044.25,0,0,0,0,0,0,0,0,2209.1499,14477.35,0,4813.8999,30411.75,2126.3501,6.9000001,0,557.75,714.15002,0,6259.4502,0,0,8.0500002,134.55,2743.8999,36.284309,4.8278589,0,0,0,5.75,13.225,21.85,0,0,0.27599999,0,2.4840002,0.138,0,0,0,0,111.55,2.3
sub2866,Azercellim,27,M,1249,1249,Samsung,Android OS,1,0,1,4G,BALAKEN,123.05,278.29999,330.04999,16278.25,33960.648,43619.5,152.1335,140.3345,151.98401,49.450001,119.6,134.55,8818.2002,15354.8,17460.449,205.0795,147.63701,149.2355,8.0500002,26.450001,37.950001,621,1762.95,3693.8,88.710999,76.647499,111.9295,51.75,181.7,384.10001,103.6955,103.6955,103.6955,34.565166,7.7509999,15.3985,19.262501,3.45,11.5,17.25,1.15,4.5999999,8.0500002,0,0,0,9439.2002,17117.75,0,0,0,0,0,0,0,0,3.45,0,0,3.45,0,1.15,0,0,0,0,0,4.5999999,0,0,0,1.15,3.45,0.022447776,0,0,0,0,0,0,0,0.89699996,6.8540001,2.691,12.65,4.8990002,14.306,0.057500001,0,0.057500001,0,60.950001,4.5999999
sub2867,Azercellim,44,M,6458,770,Sony,Android OS,1,0,1,4G,BAKI,138,386.39999,895.84998,10084.35,32633.551,65447.648,84.042,97.128998,84.018997,42.549999,105.8,267.95001,2580.6001,9428.8496,20418.25,69.747505,102.48801,87.629997,18.4,44.849998,118.45,1031.55,2592.1001,7399.1001,64.469002,66.458504,71.8405,29.9,115,288.64999,0,0,0,0,4.3125,12.995,31.061501,5.75,16.1,33.349998,1.15,6.9000001,16.1,0,0,0,3612.1499,12020.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115,0.0115,1.587,2.668,4.2779999,8.4180002,11.454,18.906,0.17250001,0.115,0.51749998,0.115,10.35,2.3
sub2868,Azercellim,30,F,347,345,Xiaomi,Android OS,1,0,1,4G,BAKI,141.45,201.25,330.04999,14556.7,27927.75,43321.648,118.3465,159.58551,150.94899,51.75,57.5,80.5,7486.5,8160.3999,11022.75,166.3705,163.20799,157.4695,32.200001,32.200001,32.200001,1248.9,1248.9,1248.9,44.608501,44.608501,44.608501,37.950001,64.400002,121.9,0,0,0,0,8.4639997,9.0620003,11.707001,8.0500002,10.35,10.35,4.5999999,5.75,5.75,0,0,0,8735.4004,9409.2998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.346,6.118,2.346,6.7160001,2.346,9.2460003,0,0,0,0,156.39999,2.3
sub2869,Azercellim,68,M,574,574,TCL,Proprietary,1,1,0,4G,BILESUVAR,8.0500002,25.299999,192.05,3329.25,5203.75,84159.297,475.6055,236.532,503.953,0,0,2.3,0,0,37.950001,0,0,18.975,0,0,0,0,0,0,0,0,0,44.849998,93.150002,194.35001,0,0,0,0,0.2185,0.2185,1.0235,1.15,1.15,8.0500002,1.15,1.15,8.0500002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092,0.057500001,0,0.057500001,0,178.25,20.700001
sub2870,Azercellim,41,M,1834,1024,Xiaomi,Android OS,1,0,1,4G,ABSHERON,66.699997,223.10001,550.84998,6239.8999,16328.85,31971.15,107.5825,84.168503,66.746002,29.9,86.25,198.95,3976.7,8659.5,14772.9,152.95,115.46,85.387497,9.1999998,34.5,98.900002,732.54999,1872.2,4696.6001,91.574493,62.4105,54.613503,29.9,89.699997,196.64999,0,0,0,0,4.2319999,10.9825,22.908001,3.45,10.35,20.700001,3.45,10.35,20.700001,0,0,0,4709.25,10531.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.104,3.128,3.174,7.5440001,8.4180002,14.167999,0,0,0.057500001,0,83.949997,11.5
sub2871,Azercellim,62,M,6259,1083,Hmd Global Oy,Proprietary,1,1,0,,QEBELE,121.9,279.45001,509.45001,8650.2998,18167.699,45543.449,81.603996,74.761505,102.81001,13.8,13.8,37.950001,650.90002,650.90002,2097.6001,54.245499,54.245499,63.560501,0,0,4.5999999,0,0,257.60001,0,0,64.400002,32.200001,52.900002,113.85,0,0,0,0,2.7600002,2.7600002,7.1990004,4.5999999,4.5999999,10.35,2.3,2.3,3.45,0,0,0,650.90002,650.90002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69000006,0,0.69000006,0.48299998,2.2079999,0,0,0,0,146.05,1.15
sub2872,Azercellim,42,M,6346,1310,Samsung,Android OS,1,0,1,4G,BAKI,146.05,468.04999,1206.35,11335.55,34826.602,84776.852,89.251503,85.571503,80.821999,25.299999,60.950001,228.85001,1092.5,2792.2,10583.45,49.657001,52.681503,53.1875,5.75,20.700001,115,378.35001,1081,4334.3501,75.670006,60.053001,43.343498,49.450001,144.89999,369.14999,1351.7216,1352.4115,3846.3818,450.80383,7.6359997,22.3445,58.466,11.5,28.75,63.25,1.15,3.45,6.9000001,0,0,0,1470.85,3938.75,0,1177.6,0,0,0,0,0,1351.25,363.39999,0,0,363.39999,0,427.79999,5.75,0,285.20001,29.9,0,83.949997,0,0,0,47.150002,9.1999998,0.8566128,1.9599482,0,5.75,0,5.75,11.5,23,0.55199999,1.334,1.656,3.2659998,8.2109995,11.959999,0,0,0.74749994,0,0,0
sub2873,G6,36,M,3890,1009,Xiaomi,Android OS,1,0,1,4G,MINGECEVIR,173.64999,579.59998,1107.45,23595.699,61841.25,135436.66,156.26201,122.70499,140.645,0,12.65,12.65,0,560.04999,560.04999,0,50.9105,50.9105,0,3.45,3.45,0,124.2,124.2,0,41.400002,41.400002,109.25,261.04999,473.79999,0,42.803001,169.37199,14.267667,0,2.5415001,3.1624999,0,1.15,3.45,0,1.15,3.45,0,0,0,0,684.25,0,0,0,0,0,0,0,0,0,0,0,0,42.549999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,1.15,0,0,0.368,0.96599996,0.368,0.96599996,0.057500001,0,0.057500001,0,110.4,1.15
sub2874,Azercellim,62,M,1538,2190,Nokia,Proprietary,0,1,0,4G,AGSU,85.099998,251.85001,510.60001,30330.1,67883.352,143196.84,409.87149,309.97101,322.51752,0,13.8,23,0,2880.75,3274.05,0,240.0625,163.70251,0,0,3.45,0,0,88.550003,0,0,29.5205,0,73.599998,86.25,0,0,0,0,0,0.81649995,1.5295,0,2.3,4.5999999,0,1.15,3.45,0,0,0,0,2880.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64399999,0.207,1.058,0.115,0,0.115,0,80.5,1.15
sub2875,Azercellim,35,M,90,90,Xiaomi,Android OS,1,0,1,4G,BAKI,192.05,899.29999,899.29999,16063.2,70754.898,70754.898,96.185997,90.482002,90.482002,58.650002,281.75,281.75,3191.25,17390.301,17390.301,62.571499,70.978004,70.978004,6.9000001,39.099998,39.099998,309.35001,1390.35,1390.35,51.554501,40.894001,40.894001,151.8,729.09998,729.09998,1253.9601,8665.2266,8665.2266,2888.4089,10.488,42.975498,42.975498,9.1999998,35.718998,35.718998,8.0500002,31.049999,31.049999,0,0,0,3500.6001,19010.65,1035,0,0,0,0,0,0,0,238.05,0,0,1466.25,3118.8,78.199997,0,0,1.15,79.349998,0,105.8,0,0,2.3,17.25,299,0.042641781,0,0,0,0,0,5.8189998,5.8189998,0.55199999,2.0239999,2.691,10.465,2.691,10.465,0.28749999,0,0.28749999,0,3.45,1.15
sub2876,Azercellim,43,F,1221,124,Samsung,Android OS,1,0,1,4G,BAKI,2.3,31.049999,201.25,740.59998,19659.25,111315.4,370.29999,728.12256,636.08801,0,4.5999999,8.0500002,0,86.25,188.60001,0,21.5625,26.9445,0,0,11.5,0,0,1840,0,0,184,41.400002,175.95,364.54999,0,166.73851,263.99399,55.579502,0,4.9220004,13.155999,0,0,11.5,0,0,1.15,0,0,0,0,86.25,0,0,0,0,0,0,0,0,0,0,0,57.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45,5.75,0,0,0,0.184,2.277,0.322,0,0,0,0,0,14.95
sub2877,Azercellim,38,F,1777,1001,Shenzhen Zhimeide Science Technology Co Ltd,Proprietary,0,1,0,4G,BAKI,0,0,1.15,0,0,33.349998,0,0,33.349998,0,0,1.15,0,0,33.349998,0,0,33.349998,0,0,0,0,0,0,0,0,0,20.700001,47.150002,88.550003,0.057500001,0.057500001,0.1955,0.019166667,3.45,3.45,3.4960001,5.75,6.9000001,12.65,1.15,2.3,3.45,0,0,0,0,0,0,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45,0,3.45,3.45,3.45,0,0,0,0,0,0.046,0,0,0,0,155.25,25.299999
